time,underlyingApy1DMA,underlyingApy7DMA,impliedApy,volume
Wed May 08 2024 00:00:00 GMT+0100 (British Summer Time),0.0322,0.0263,0.293,129059.39982253869
Wed May 08 2024 01:00:00 GMT+0100 (British Summer Time),0.0322,0.0263,0.2934,19466.518337054345
Wed May 08 2024 02:00:00 GMT+0100 (British Summer Time),0.0159,0.0263,0.2937,9108.521995331268
Wed May 08 2024 03:00:00 GMT+0100 (British Summer Time),0.0255,0.0276,0.2952,41519.67355034528
Wed May 08 2024 04:00:00 GMT+0100 (British Summer Time),0.0255,0.0276,0.3008,163922.90318629812
Wed May 08 2024 05:00:00 GMT+0100 (British Summer Time),0.0255,0.0276,0.3009,0
Wed May 08 2024 06:00:00 GMT+0100 (British Summer Time),0.0286,0.0281,0.3201,965560.3824384807
Wed May 08 2024 07:00:00 GMT+0100 (British Summer Time),0.0286,0.0281,0.3165,112791.90017314581
Wed May 08 2024 08:00:00 GMT+0100 (British Summer Time),0.0319,0.0285,0.3113,232683.33990285656
Wed May 08 2024 09:00:00 GMT+0100 (British Summer Time),0.0252,0.0265,0.3149,291027.62864029466
Wed May 08 2024 10:00:00 GMT+0100 (British Summer Time),0.0252,0.0265,0.3136,86225.27273398361
Wed May 08 2024 11:00:00 GMT+0100 (British Summer Time),0.0284,0.027,0.3147,33444.14788169495
Wed May 08 2024 12:00:00 GMT+0100 (British Summer Time),0.0284,0.027,0.3118,143694.49038339657
Wed May 08 2024 13:00:00 GMT+0100 (British Summer Time),0.0284,0.027,0.3108,822369.4309914438
Wed May 08 2024 14:00:00 GMT+0100 (British Summer Time),0.0284,0.027,0.3118,36475.0466805926
Wed May 08 2024 15:00:00 GMT+0100 (British Summer Time),0.0284,0.027,0.3118,1205.9827612327017
Wed May 08 2024 16:00:00 GMT+0100 (British Summer Time),0.0284,0.027,0.3077,703745.4591349785
